Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,,,,, 
B-39068,1308,536,3,Furniture,Bookcases,Credit Card,,,,,
B-39069,1076,-38,4,Electronics,Printers,Credit Card,,,,,
B-39070,1301,573,5,Electronics,Accessories,Credit Card,,,,,
B-39071,1300,-16,8,Electronics,Printers,Credit Card,,,,,
B-39072,11,-2,4,Clothing,Hankerchief,COD,,,,,
B-39073,1298,65,9,Electronics,Printers,EMI,,,,,
B-39074,304,97,6,Clothing,Stole,UPI,,,,,
B-39075,1055,264,4,Electronics,Printers,EMI,,,,,
B-39076,17,-13,4,Clothing,Skirt,Debit Card,,,,,
B-39077,147,73,3,Clothing,Stole,COD,,,,,
B-39078,965,-68,3,Electronics,Printers,COD,,,,,
B-39079,12,-2,3,Clothing,Hankerchief,COD,,,,,
B-39080,14,-2,3,Clothing,Hankerchief,UPI,,,,,
B-39081,934,-916,7,Electronics,Electronic Games,COD,,,,,
B-39082,929,-93,9,Clothing,Saree,COD,,,,,
B-39083,18,3,2,Clothing,Hankerchief,Debit Card,,,,,
B-39084,916,192,11,Electronics,Phones,COD,,,,,
B-39085,76,-72,9,Clothing,Hankerchief,COD,,,,,
B-39086,869,67,4,Furniture,Tables,COD,,,,,
B-39087,112,24,3,Clothing,Kurti,COD,,,,,
B-39088,39,16,6,Clothing,Skirt,UPI,,,,,
B-39089,857,-274,2,Furniture,Tables,COD,,,,,
B-39090,828,230,2,Furniture,Chairs,COD,,,,,
B-39091,1279,-640,8,Electronics,Printers,EMI,,,,,
B-39092,1250,486,7,Clothing,Saree,EMI,,,,,
B-39093,823,-18,7,Furniture,Chairs,COD,,,,,
B-39094,1157,-13,9,Furniture,Bookcases,Credit Card,,,,,
B-39095,126,-63,3,Electronics,Accessories,UPI,,,,,
B-39096,1145,-706,3,Electronics,Phones,Credit Card,,,,,
B-39097,774,170,3,Electronics,Accessories,COD,,,,,
B-39098,24,-1,2,Clothing,Hankerchief,COD,,,,,
B-39099,774,170,3,Electronics,Accessories,COD,,,,,
B-39100,93,-1,2,Clothing,Hankerchief,COD,,,,,
B-39101,765,-36,3,Electronics,Electronic Games,COD,,,,,
B-39102,762,101,6,Electronics,Printers,COD,,,,,
B-39103,761,266,9,Electronics,Electronic Games,COD,,,,,
B-39104,96,-48,5,Clothing,Leggings,UPI,,,,,
B-39105,1137,-14,7,Electronics,Printers,EMI,,,,,
B-39106,18,8,2,Clothing,Hankerchief,Debit Card,,,,,
B-39107,749,-307,7,Furniture,Furnishings,COD,,,,,
B-39108,1120,199,6,Clothing,Saree,EMI,,,,,
B-39109,744,119,6,Electronics,Printers,COD,,,,,
B-39110,14,0,4,Clothing,Hankerchief,UPI,,,,,
B-39111,19,8,2,Clothing,Hankerchief,Debit Card,,,,,
B-39112,512,-225,5,Clothing,Saree,COD,,,,,
B-39113,742,198,2,Furniture,Bookcases,COD,,,,,
B-39114,44,-40,3,Clothing,Stole,COD,,,,,
B-39115,1061,-36,8,Furniture,Bookcases,EMI,,,,,
B-39116,19,-2,2,Clothing,Leggings,Debit Card,,,,,
B-39117,17,0,1,Clothing,Hankerchief,COD,,,,,
B-39118,741,267,5,Furniture,Bookcases,COD,,,,,
B-39119,735,-235,6,Electronics,Printers,COD,,,,,
B-39120,19,-1,1,Clothing,Shirt,Debit Card,,,,,
B-39121,1021,-48,4,Electronics,Electronic Games,EMI,,,,,
B-39122,556,-209,7,Clothing,Saree,COD,,,,,
B-39123,63,-17,6,Clothing,Leggings,COD,,,,,
B-39124,734,248,2,Furniture,Chairs,COD,,,,,
B-39125,933,166,5,Clothing,Saree,Credit Card,,,,,
B-39126,20,-9,6,Clothing,Hankerchief,Debit Card,,,,,
B-39127,877,395,2,Furniture,Bookcases,Credit Card,,,,,
B-39128,719,303,6,Furniture,Chairs,COD,,,,,
B-39129,12,1,2,Clothing,Hankerchief,COD,,,,,
B-39130,714,56,4,Clothing,Saree,COD,,,,,
B-39131,50,-15,4,Clothing,Leggings,COD,,,,,
B-39132,709,-100,5,Electronics,Phones,COD,,,,,
B-39133,21,-12,3,Clothing,Hankerchief,Debit Card,,,,,
B-39134,693,254,6,Clothing,Saree,COD,,,,,
B-39135,24,1,4,Clothing,Hankerchief,COD,,,,,
B-39136,24,1,2,Clothing,Hankerchief,UPI,,,,,
B-39137,24,1,2,Clothing,Hankerchief,COD,,,,,
B-39138,21,10,1,Clothing,T-shirt,Debit Card,,,,,
B-39139,681,259,4,Furniture,Chairs,COD,,,,,
B-39140,674,-187,2,Furniture,Tables,COD,,,,,
B-39141,671,-309,5,Electronics,Electronic Games,COD,,,,,
B-39142,646,-213,3,Electronics,Electronic Games,COD,,,,,
B-39143,40,15,1,Clothing,Kurti,COD,,,,,
B-39144,24,-2,2,Clothing,T-shirt,COD,,,,,
B-39145,644,167,2,Electronics,Printers,COD,,,,,
B-39146,643,225,2,Electronics,Printers,COD,,,,,
B-39147,632,-316,6,Clothing,Saree,COD,,,,,
B-39148,632,316,6,Clothing,Saree,COD,,,,,
B-39149,610,208,3,Electronics,Printers,COD,,,,,
B-39150,78,-28,6,Clothing,Kurti,UPI,,,,,
B-39151,595,119,4,Furniture,Bookcases,COD,,,,,
B-39152,595,292,3,Clothing,Saree,COD,,,,,
B-39153,852,51,5,Furniture,Bookcases,Credit Card,,,,,
B-39154,594,89,3,Furniture,Bookcases,COD,,,,,
B-39155,585,175,13,Clothing,T-shirt,COD,,,,,
B-39156,582,262,5,Furniture,Furnishings,COD,,,,,
B-39157,845,84,7,Clothing,Saree,Credit Card,,,,,
B-39158,829,19,4,Electronics,Printers,Credit Card,,,,,
B-39159,561,212,3,Clothing,Saree,COD,,,,,
B-39160,771,-424,2,Electronics,Phones,Credit Card,,,,,
B-39161,765,8,6,Clothing,Saree,EMI,,,,,
B-39162,31,2,2,Clothing,Hankerchief,COD,,,,,
B-39163,557,-111,2,Electronics,Electronic Games,COD,,,,,
B-39164,757,371,2,Electronics,Printers,Credit Card,,,,,
B-39165,545,-73,11,Electronics,Phones,COD,,,,,
B-39166,1052,-82,3,Furniture,Bookcases,UPI,,,,,
B-39167,544,-152,3,Furniture,Bookcases,COD,,,,,
B-39168,22,9,2,Clothing,Leggings,Debit Card,,,,,
B-39169,757,371,2,Electronics,Printers,Credit Card,,,,,
B-39170,742,198,2,Furniture,Bookcases,Credit Card,,,,,
B-39171,537,107,3,Clothing,Saree,COD,,,,,
B-39172,536,91,1,Clothing,Trousers,COD,,,,,
B-39173,6,3,1,Clothing,Hankerchief,COD,,,,,
B-39174,523,204,7,Clothing,Trousers,COD,,,,,
B-39175,27,9,2,Clothing,T-shirt,UPI,,,,,
B-39176,516,392,8,Furniture,Chairs,COD,,,,,
B-39177,504,116,3,Furniture,Bookcases,COD,,,,,
B-39178,502,84,4,Electronics,Phones,COD,,,,,
B-39179,734,213,6,Electronics,Electronic Games,Credit Card,,,,,
B-39180,42,12,2,Clothing,Kurti,COD,,,,,
B-39181,29,11,4,Clothing,Skirt,COD,,,,,
B-39182,240,12,6,Clothing,Kurti,UPI,,,,,
B-39183,496,-79,2,Clothing,Trousers,COD,,,,,
B-39184,485,29,4,Electronics,Electronic Games,COD,,,,,
B-39185,31,-11,3,Clothing,Skirt,UPI,,,,,
B-39186,676,151,3,Electronics,Printers,Credit Card,,,,,
B-39187,23,8,2,Clothing,Hankerchief,Debit Card,,,,,
B-39188,13,3,2,Clothing,Hankerchief,COD,,,,,
B-39189,180,0,8,Clothing,Stole,COD,,,,,
B-39190,671,114,9,Electronics,Phones,Credit Card,,,,,
B-39191,22,11,3,Clothing,Kurti,COD,,,,,
B-39192,668,-31,3,Electronics,Printers,Credit Card,,,,,
B-39193,145,0,3,Clothing,Saree,UPI,,,,,
B-39194,24,8,2,Clothing,Skirt,Debit Card,,,,,
B-39195,476,0,3,Furniture,Chairs,COD,,,,,
B-39196,24,11,5,Clothing,Hankerchief,Debit Card,,,,,
B-39197,37,3,3,Clothing,Hankerchief,COD,,,,,
B-39198,152,50,6,Clothing,Stole,UPI,,,,,
B-39199,32,11,2,Clothing,Leggings,UPI,,,,,
B-39200,52,11,5,Clothing,Leggings,COD,,,,,
B-39201,24,11,3,Clothing,Hankerchief,Debit Card,,,,,
B-39202,473,42,4,Furniture,Chairs,COD,,,,,
B-39203,263,50,5,Clothing,Stole,COD,,,,,
B-39204,61,11,3,Clothing,Kurti,COD,,,,,
B-39205,469,-459,3,Electronics,Electronic Games,COD,,,,,
B-39206,1272,547,2,Electronics,Phones,COD,,,,,
B-39207,169,0,3,Electronics,Accessories,COD,,,,,
B-39208,25,11,3,Clothing,Leggings,Debit Card,,,,,
B-39209,457,-41,4,Clothing,Saree,COD,,,,,
B-39210,455,77,8,Electronics,Accessories,COD,,,,,
B-39211,25,2,2,Clothing,Hankerchief,Debit Card,,,,,
B-39212,450,-90,3,Electronics,Printers,COD,,,,,
B-39213,30,-35,1,Furniture,Chairs,COD,,,,,
B-39214,659,-37,2,Furniture,Bookcases,Credit Card,,,,,
B-39215,448,148,2,Electronics,Printers,COD,,,,,
B-39216,446,53,3,Electronics,Printers,COD,,,,,
B-39217,98,-45,2,Furniture,Chairs,UPI,,,,,
B-39218,443,11,1,Clothing,Saree,COD,,,,,
B-39219,427,-50,7,Electronics,Phones,COD,,,,,
B-39220,656,-36,2,Furniture,Bookcases,Credit Card,,,,,
B-39221,424,161,2,Clothing,Saree,COD,,,,,
B-39222,27,8,2,Clothing,T-shirt,Debit Card,,,,,
B-39223,424,-272,5,Electronics,Phones,COD,,,,,
B-39224,202,4,4,Clothing,Hankerchief,COD,,,,,
B-39225,1275,357,2,Electronics,Phones,UPI,,,,,
B-39226,418,70,7,Electronics,Phones,COD,,,,,
B-39227,417,49,3,Electronics,Electronic Games,COD,,,,,
B-39228,199,48,4,Clothing,Stole,UPI,,,,,
B-39229,385,-77,11,Furniture,Furnishings,UPI,,,,,
B-39230,414,199,3,Electronics,Phones,COD,,,,,
B-39231,97,-45,4,Clothing,Saree,COD,,,,,
B-39232,648,50,6,Electronics,Electronic Games,Credit Card,,,,,
B-39233,27,-25,2,Clothing,Shirt,Debit Card,,,,,
B-39234,27,12,1,Clothing,Stole,Debit Card,,,,,
B-39235,27,1,1,Clothing,Stole,UPI,,,,,
B-39236,413,-314,9,Furniture,Chairs,COD,,,,,
B-39237,53,2,4,Clothing,Hankerchief,COD,,,,,
B-39238,29,8,5,Clothing,Hankerchief,UPI,,,,,
B-39239,30,13,1,Clothing,T-shirt,UPI,,,,,
B-39240,412,412,6,Clothing,Saree,COD,,,,,
B-39241,646,-23,2,Electronics,Printers,Credit Card,,,,,
B-39242,30,-5,5,Clothing,Stole,UPI,,,,,
B-39243,618,27,4,Furniture,Bookcases,Credit Card,,,,,
B-39244,143,-124,5,Clothing,Saree,UPI,,,,,
B-39245,31,1,2,Clothing,Hankerchief,UPI,,,,,
B-39246,409,86,3,Clothing,Saree,COD,,,,,
B-39247,406,126,2,Clothing,Saree,COD,,,,,
B-39248,565,66,7,Clothing,Saree,Credit Card,,,,,
B-39249,85,2,6,Clothing,Stole,COD,,,,,
B-39250,561,118,5,Furniture,Bookcases,Credit Card,,,,,
B-39251,503,-56,2,Clothing,Trousers,COD,,,,,
B-39252,31,14,3,Clothing,Stole,UPI,,,,,
B-39253,398,111,8,Clothing,Hankerchief,COD,,,,,
B-39254,388,93,2,Furniture,Bookcases,COD,,,,,
B-39255,498,-116,4,Clothing,Saree,UPI,,,,,
B-39256,561,212,3,Clothing,Saree,Credit Card,,,,,
B-39257,61,3,4,Clothing,Hankerchief,COD,,,,,
B-39258,34,-22,4,Clothing,T-shirt,COD,,,,,
B-39259,32,6,3,Clothing,Shirt,UPI,,,,,
B-39260,623,-192,3,Furniture,Tables,UPI,,,,,
B-39261,520,151,3,Electronics,Phones,Credit Card,,,,,
B-39262,32,-16,6,Clothing,Saree,UPI,,,,,
B-39263,32,-5,5,Clothing,Hankerchief,UPI,,,,,
B-39264,510,234,6,Electronics,Electronic Games,EMI,,,,,
B-39265,382,68,3,Clothing,Saree,COD,,,,,
B-39266,33,13,3,Clothing,Leggings,UPI,,,,,
B-39267,381,-13,2,Clothing,Saree,COD,,,,,
B-39268,490,88,2,Electronics,Accessories,EMI,,,,,
B-39269,381,144,2,Clothing,Saree,COD,,,,,
B-39270,487,143,4,Electronics,Phones,EMI,,,,,
B-39271,366,84,3,Furniture,Bookcases,COD,,,,,
B-39272,33,-29,3,Clothing,Shirt,UPI,,,,,
B-39273,365,107,3,Electronics,Phones,COD,,,,,
B-39274,207,-100,2,Clothing,Saree,UPI,,,,,
B-39275,359,-338,5,Furniture,Bookcases,COD,,,,,
B-39276,351,-47,8,Electronics,Phones,COD,,,,,
B-39277,485,199,4,Clothing,Saree,EMI,,,,,
B-39278,37,-23,4,Clothing,Shirt,UPI,,,,,
B-39279,34,10,2,Clothing,T-shirt,Debit Card,,,,,
B-39280,346,108,3,Furniture,Chairs,COD,,,,,
B-39281,342,-103,4,Electronics,Electronic Games,COD,,,,,
B-39282,35,-8,2,Furniture,Furnishings,Debit Card,,,,,
B-39283,121,41,4,Clothing,Stole,UPI,,,,,
B-39284,336,57,2,Electronics,Phones,COD,,,,,
B-39285,336,71,3,Furniture,Bookcases,COD,,,,,
B-39286,27,4,1,Clothing,Hankerchief,COD,,,,,
B-39287,333,50,2,Electronics,Phones,COD,,,,,
B-39288,36,7,3,Clothing,Leggings,Debit Card,,,,,
B-39289,333,-15,3,Electronics,Phones,COD,,,,,
B-39290,327,114,4,Clothing,Trousers,COD,,,,,
B-39291,18,6,3,Clothing,Hankerchief,UPI,,,,,
B-39292,325,32,7,Clothing,T-shirt,COD,,,,,
B-39293,482,-6,7,Electronics,Electronic Games,EMI,,,,,
B-39294,465,-33,4,Electronics,Phones,EMI,,,,,
B-39295,40,-12,3,Clothing,Shirt,COD,,,,,
B-39296,107,36,6,Clothing,Stole,COD,,,,,
B-39297,312,-312,7,Furniture,Chairs,COD,,,,,
B-39298,451,25,3,Electronics,Phones,EMI,,,,,
B-39299,312,62,1,Electronics,Electronic Games,COD,,,,,
B-39300,311,72,2,Furniture,Bookcases,COD,,,,,
B-39301,11,5,2,Clothing,Hankerchief,UPI,,,,,
B-39302,37,-5,3,Clothing,T-shirt,Debit Card,,,,,
B-39303,444,-200,4,Electronics,Phones,EMI,,,,,
B-39304,434,26,11,Clothing,Shirt,Credit Card,,,,,
B-39305,299,0,6,Clothing,Stole,COD,,,,,
B-39306,37,17,3,Clothing,Hankerchief,Debit Card,,,,,
B-39307,299,113,2,Furniture,Bookcases,COD,,,,,
B-39308,298,74,2,Furniture,Bookcases,COD,,,,,
B-39309,94,7,7,Clothing,Leggings,UPI,,,,,
B-39310,296,225,11,Clothing,Saree,COD,,,,,
B-39311,37,17,3,Clothing,Hankerchief,Debit Card,,,,,
B-39312,291,93,2,Electronics,Printers,COD,,,,,
B-39313,327,-39,1,Electronics,Phones,COD,,,,,
B-39314,291,119,11,Clothing,Saree,COD,,,,,
B-39315,287,-66,6,Clothing,Kurti,COD,,,,,
B-39316,42,15,1,Electronics,Accessories,UPI,,,,,
B-39317,429,61,3,Electronics,Electronic Games,Credit Card,,,,,
B-39318,285,128,2,Electronics,Printers,COD,,,,,
B-39319,277,3,1,Electronics,Electronic Games,COD,,,,,
B-39320,274,-7,4,Electronics,Phones,COD,,,,,
B-39321,273,-87,4,Electronics,Phones,COD,,,,,
B-39322,269,91,1,Electronics,Electronic Games,COD,,,,,
B-39323,11,5,1,Clothing,Skirt,COD,,,,,
B-39324,39,2,2,Clothing,Saree,Debit Card,,,,,
B-39325,264,-26,3,Clothing,Trousers,COD,,,,,
B-39326,40,16,3,Clothing,Hankerchief,Debit Card,,,,,
B-39327,41,19,2,Clothing,T-shirt,Debit Card,,,,,
B-39328,253,-63,2,Clothing,Saree,UPI,,,,,
B-39329,406,97,7,Furniture,Chairs,Credit Card,,,,,
B-39330,32,7,3,Clothing,Hankerchief,COD,,,,,
B-39331,260,68,2,Electronics,Printers,COD,,,,,
B-39332,41,19,5,Clothing,Hankerchief,Debit Card,,,,,
B-39333,401,13,6,Furniture,Chairs,Credit Card,,,,,
B-39334,382,30,3,Clothing,Saree,Credit Card,,,,,
B-39335,867,251,5,Electronics,Phones,COD,,,,,
B-39336,43,0,3,Clothing,Saree,Debit Card,,,,,
B-39337,43,-43,7,Clothing,Stole,Debit Card,,,,,
B-39338,74,29,3,Clothing,Stole,COD,,,,,
B-39339,44,-26,3,Clothing,Hankerchief,Debit Card,,,,,
B-39340,259,-55,2,Furniture,Chairs,COD,,,,,
B-39341,257,23,5,Clothing,Hankerchief,COD,,,,,
B-39342,76,27,5,Clothing,Stole,COD,,,,,
B-39343,44,-32,3,Clothing,Stole,Debit Card,,,,,
B-39344,257,3,2,Clothing,Saree,COD,,,,,
B-39345,255,76,9,Clothing,Hankerchief,COD,,,,,
B-39346,44,14,3,Clothing,Hankerchief,Debit Card,,,,,
B-39347,45,-2,4,Clothing,Shirt,COD,,,,,
B-39348,44,-3,1,Clothing,Saree,Debit Card,,,,,
B-39349,382,119,2,Clothing,Saree,Credit Card,,,,,
B-39350,250,100,3,Clothing,Trousers,COD,,,,,
B-39351,45,-15,2,Furniture,Chairs,COD,,,,,
B-39352,246,61,2,Furniture,Bookcases,COD,,,,,
B-39353,50,25,5,Clothing,Stole,COD,,,,,
B-39354,246,98,5,Clothing,Hankerchief,COD,,,,,
B-39355,44,99,3,Clothing,Kurti,Debit Card,,,,,
B-39356,245,-78,3,Clothing,Saree,COD,,,,,
B-39357,245,30,2,Clothing,Saree,COD,,,,,
B-39358,376,0,7,Clothing,Stole,Credit Card,,,,,
B-39359,45,1,3,Clothing,T-shirt,Debit Card,,,,,
B-39360,45,-28,2,Clothing,Stole,Debit Card,,,,,
B-39361,244,-122,5,Furniture,Furnishings,COD,,,,,
B-39362,244,83,2,Furniture,Bookcases,COD,,,,,
B-39363,10,4,1,Clothing,Kurti,UPI,,,,,
B-39364,375,180,3,Furniture,Bookcases,Credit Card,,,,,
B-39365,46,14,5,Clothing,Skirt,Debit Card,,,,,
B-39366,49,-31,2,Clothing,Stole,UPI,,,,,
B-39367,47,-20,2,Clothing,Kurti,Debit Card,,,,,
B-39368,355,-114,7,Clothing,Stole,Credit Card,,,,,
B-39369,32,8,5,Clothing,Hankerchief,UPI,,,,,
B-39370,243,-14,2,Furniture,Chairs,COD,,,,,
B-39371,241,-77,4,Electronics,Electronic Games,COD,,,,,
B-39372,47,15,5,Clothing,Saree,Debit Card,,,,,
B-39373,50,-10,6,Clothing,Skirt,Debit Card,,,,,
B-39374,15,6,2,Clothing,Hankerchief,COD,,,,,
B-39375,148,24,3,Clothing,Stole,COD,,,,,
B-39376,299,-28,3,Electronics,Electronic Games,UPI,,,,,
B-39377,68,-30,1,Electronics,Phones,UPI,,,,,
B-39378,52,18,5,Clothing,Leggings,Debit Card,,,,,
B-39379,239,-162,5,Furniture,Chairs,COD,,,,,
B-39380,27,6,3,Clothing,Skirt,COD,,,,,
B-39381,238,20,2,Clothing,Saree,COD,,,,,
B-39382,48,16,3,Clothing,Shirt,COD,,,,,
B-39383,66,22,3,Clothing,Stole,UPI,,,,,
B-39384,53,24,1,Clothing,Hankerchief,Debit Card,,,,,
B-39385,233,-10,5,Electronics,Electronic Games,COD,,,,,
B-39386,53,-2,3,Clothing,Saree,Debit Card,,,,,
B-39387,54,8,4,Clothing,T-shirt,Debit Card,,,,,
B-39388,352,-345,5,Clothing,Saree,Credit Card,,,,,
B-39389,349,0,7,Clothing,Stole,Credit Card,,,,,
B-39390,341,-85,6,Clothing,Trousers,Credit Card,,,,,
B-39391,54,12,3,Clothing,Saree,Debit Card,,,,,
B-39392,57,7,2,Clothing,Shirt,UPI,,,,,
B-39393,340,20,7,Clothing,Shirt,Credit Card,,,,,
B-39394,227,48,5,Clothing,Stole,COD,,,,,
B-39395,330,81,1,Furniture,Bookcases,Credit Card,,,,,
B-39396,216,-38,6,Furniture,Furnishings,UPI,,,,,
B-39397,224,-143,3,Furniture,Chairs,COD,,,,,
B-39398,55,-33,2,Furniture,Chairs,Debit Card,,,,,
B-39399,49,21,1,Clothing,Stole,UPI,,,,,
B-39400,224,87,3,Clothing,Trousers,COD,,,,,
B-39401,223,27,2,Furniture,Bookcases,COD,,,,,
B-39402,324,39,8,Electronics,Accessories,Credit Card,,,,,
B-39403,56,18,2,Clothing,Hankerchief,Debit Card,,,,,
B-39404,223,62,7,Clothing,Shirt,COD,,,,,
B-39405,10,2,2,Clothing,Skirt,COD,,,,,
B-39406,57,6,5,Clothing,Leggings,Debit Card,,,,,
B-39407,322,-113,4,Clothing,Saree,Credit Card,,,,,
B-39408,219,4,2,Clothing,Saree,COD,,,,,
B-39409,103,21,7,Clothing,Stole,UPI,,,,,
B-39410,47,-27,4,Clothing,Saree,COD,,,,,
B-39411,219,0,1,Clothing,Saree,COD,,,,,
B-39412,57,-48,6,Clothing,Leggings,Debit Card,,,,,
B-39413,319,102,6,Electronics,Accessories,Credit Card,,,,,
B-39414,315,-8,3,Furniture,Chairs,Credit Card,,,,,
B-39415,314,-41,3,Electronics,Electronic Games,Credit Card,,,,,
B-39416,311,40,1,Electronics,Electronic Games,EMI,,,,,
B-39417,307,74,3,Electronics,Accessories,EMI,,,,,
B-39418,294,109,7,Electronics,Accessories,EMI,,,,,
B-39419,216,-83,3,Electronics,Electronic Games,COD,,,,,
B-39420,58,-42,2,Furniture,Chairs,Debit Card,,,,,
B-39421,48,20,4,Clothing,Stole,UPI,,,,,
B-39422,54,14,3,Clothing,T-shirt,UPI,,,,,
B-39423,216,50,4,Clothing,Stole,COD,,,,,
B-39424,215,-30,2,Clothing,Saree,COD,,,,,
B-39425,43,8,3,Clothing,Leggings,COD,,,,,
B-39426,136,-33,5,Clothing,Saree,COD,,,,,
B-39427,59,-30,3,Clothing,Leggings,Debit Card,,,,,
B-39428,213,4,14,Clothing,Shirt,COD,,,,,
B-39429,59,21,2,Clothing,Stole,Debit Card,,,,,
B-39430,55,3,3,Clothing,T-shirt,COD,,,,,
B-39431,294,62,9,Clothing,T-shirt,EMI,,,,,
B-39432,210,62,2,Electronics,Phones,COD,,,,,
B-39433,59,24,6,Clothing,Kurti,Debit Card,,,,,
B-39434,396,-31,9,Clothing,Saree,COD,,,,,
B-39435,284,45,2,Furniture,Bookcases,EMI,,,,,
B-39436,276,52,5,Clothing,Saree,EMI,,,,,
B-39437,23,2,2,Clothing,Skirt,UPI,,,,,
B-39438,209,-63,4,Electronics,Electronic Games,COD,,,,,
B-39439,50,-28,5,Furniture,Furnishings,COD,,,,,
B-39440,57,27,2,Clothing,Shirt,COD,,,,,
B-39441,276,-21,2,Electronics,Phones,EMI,,,,,
B-39442,268,6,2,Furniture,Bookcases,UPI,,,,,
B-39443,269,111,3,Clothing,Trousers,EMI,,,,,
B-39444,209,2,1,Clothing,Saree,COD,,,,,
B-39445,60,-12,4,Clothing,Hankerchief,Debit Card,,,,,
B-39446,269,-86,2,Electronics,Electronic Games,EMI,,,,,
B-39447,208,-25,2,Clothing,Saree,COD,,,,,
B-39448,27,2,2,Clothing,Leggings,UPI,,,,,
B-39449,206,-206,3,Clothing,Saree,COD,,,,,
B-39450,61,8,4,Clothing,Hankerchief,Debit Card,,,,,
B-39451,212,-24,2,Furniture,Chairs,COD,,,,,
B-39452,262,64,6,Clothing,Saree,EMI,,,,,
B-39453,204,276,3,Furniture,Bookcases,COD,,,,,
B-39454,59,-46,7,Clothing,T-shirt,UPI,,,,,
B-39455,199,-18,2,Clothing,Saree,COD,,,,,
B-39456,59,6,1,Electronics,Accessories,UPI,,,,,
B-39457,45,9,3,Clothing,Leggings,UPI,,,,,
B-39458,211,19,8,Clothing,Stole,COD,,,,,
B-39459,65,-16,2,Electronics,Phones,Debit Card,,,,,
B-39460,25,0,4,Clothing,Skirt,UPI,,,,,
B-39461,196,-7,5,Electronics,Phones,COD,,,,,
B-39462,261,13,6,Clothing,Shirt,Credit Card,,,,,
B-39463,195,-117,5,Electronics,Phones,COD,,,,,
B-39464,192,-146,3,Clothing,Saree,COD,,,,,
B-39465,189,87,7,Clothing,Stole,COD,,,,,
B-39466,32,2,2,Clothing,Kurti,UPI,,,,,
B-39467,188,13,7,Clothing,Shirt,COD,,,,,
B-39468,73,-25,3,Clothing,Saree,COD,,,,,
B-39469,259,47,5,Clothing,Hankerchief,Credit Card,,,,,
B-39470,187,-15,3,Clothing,Trousers,COD,,,,,
B-39471,26,11,2,Clothing,Hankerchief,UPI,,,,,
B-39472,185,-26,6,Furniture,Chairs,COD,,,,,
B-39473,248,8,2,Clothing,Saree,Credit Card,,,,,
B-39474,67,9,4,Clothing,Leggings,Debit Card,,,,,
B-39475,248,-70,3,Furniture,Chairs,Credit Card,,,,,
B-39476,246,61,2,Furniture,Bookcases,Credit Card,,,,,
B-39477,179,-25,5,Clothing,Kurti,COD,,,,,
B-39478,176,-28,5,Furniture,Furnishings,COD,,,,,
B-39479,176,-13,5,Furniture,Furnishings,COD,,,,,
B-39480,68,-62,2,Clothing,Trousers,Debit Card,,,,,
B-39481,176,37,6,Electronics,Accessories,COD,,,,,
B-39482,88,11,7,Clothing,Hankerchief,UPI,,,,,
B-39483,68,20,5,Clothing,Hankerchief,Debit Card,,,,,
B-39484,231,99,2,Electronics,Electronic Games,Credit Card,,,,,
B-39485,62,8,2,Clothing,T-shirt,UPI,,,,,
B-39486,175,77,3,Clothing,Saree,COD,,,,,
B-39487,71,4,5,Clothing,Leggings,Debit Card,,,,,
B-39488,174,-70,3,Electronics,Accessories,COD,,,,,
B-39489,173,69,3,Furniture,Chairs,COD,,,,,
B-39490,171,2,2,Electronics,Electronic Games,COD,,,,,
B-39491,268,-25,3,Clothing,Saree,COD,,,,,
B-39492,71,32,3,Clothing,Saree,Debit Card,,,,,
B-39493,29,10,4,Clothing,Hankerchief,UPI,,,,,
B-39494,65,17,2,Clothing,T-shirt,UPI,,,,,
B-39495,72,-46,7,Clothing,Kurti,Debit Card,,,,,
B-39496,168,-51,2,Furniture,Bookcases,COD,,,,,
B-39497,165,30,3,Clothing,Stole,COD,,,,,
B-39498,74,-59,2,Electronics,Accessories,Debit Card,,,,,
B-39499,89,17,2,Clothing,Stole,UPI,,,,,
B-39500,228,63,3,Electronics,Electronic Games,Credit Card,,,,,
B-39501,119,-24,4,Furniture,Furnishings,COD,,,,,
B-39502,75,-25,3,Clothing,Stole,UPI,,,,,
B-39503,67,20,4,Clothing,T-shirt,UPI,,,,,
B-39504,7,0,1,Clothing,Leggings,COD,,,,,
B-39505,222,35,5,Clothing,Saree,Credit Card,,,,,
B-39506,219,-9,4,Clothing,Saree,Credit Card,,,,,
B-39507,42,-23,2,Furniture,Furnishings,UPI,,,,,
B-39508,216,-135,3,Furniture,Chairs,Credit Card,,,,,
B-39509,47,-21,2,Electronics,Electronic Games,COD,,,,,
B-39510,68,-55,5,Electronics,Accessories,UPI,,,,,
B-39511,74,33,2,Clothing,Shirt,Debit Card,,,,,
B-39512,165,46,3,Furniture,Furnishings,COD,,,,,
B-39513,101,11,2,Clothing,Hankerchief,UPI,,,,,
B-39514,162,73,2,Electronics,Electronic Games,COD,,,,,
B-39515,20,-22,1,Furniture,Furnishings,UPI,,,,,
B-39516,162,55,3,Clothing,Stole,COD,,,,,
B-39517,229,-23,2,Clothing,Saree,UPI,,,,,
B-39518,27,0,2,Clothing,Leggings,COD,,,,,
B-39519,685,7,7,Clothing,Trousers,UPI,,,,,
B-39520,75,2,5,Clothing,Leggings,Debit Card,,,,,
B-39521,161,-229,8,Furniture,Furnishings,COD,,,,,
B-39522,71,19,3,Clothing,T-shirt,COD,,,,,
B-39523,211,-105,2,Clothing,Saree,Credit Card,,,,,
